60.038331,30.340205,45,-95
60.038331,30.340205,44,-96
60.038331,30.340205,44,-96
60.038331,30.340205,44,-96
60.038331,30.340205,45,-95
60.038332,30.340205,46,-94
60.038332,30.340206,45,-95
60.038332,30.340206,45,-95
60.038332,30.340207,45,-95
60.038332,30.340207,44,-96
60.038333,30.340206,44,-96
60.038333,30.340206,44,-96
60.038333,30.340206,45,-95
60.038333,30.340206,44,-96
60.038333,30.340205,44,-96
60.038333,30.340205,45,-95
60.038333,30.340204,44,-96
60.038333,30.340204,44,-96
